0009481,4827492911
0293655,9482438243
0912367,3285732911
0938572,5832984291
1029911,7572664728
1231131,9988949211
2222222,9483928192
3333333,4638429483
4444444,4598294821
4890284,9482928243
5828294,9482928242
7472641,1248277773
7472666,9889984281
8888888,4938429483
9999999,4838429483
