1294984,declareAssumption
2394942,distributeConjugateTransposeToFactors
2485909,subRHSofExprXintoExprY
2490098,subRHSofExprXintoExprY
2939493,declareFinalExpression
3403595,declareInitialExpression
9538385,conjugateTransposeBothSides
