0000112,5928292841
0123901,5928285821
0173400,5959282914
0909127,8582954722
1212129,5938459282
2657355,5982958248
2985412,9385938295
4433112,9582958293
6608102,9582958294
6608123,5982958249
7777621,5958392859
8761200,9999999969
8811221,9999999968
8882098,9285928292
